property_id,check_in_date,room_category,successful_bookings,capacity,occcupancy,room_class,property_name,category,city,mmm yy,week no,day_type
16562,2022-06-11,RT3,12,18,66.67,Premium,Atliq Bay,Luxury,Delhi,Jun 22,W 24,weekend
16562,2022-06-11,RT4,4,6,66.67,Presidential,Atliq Bay,Luxury,Delhi,Jun 22,W 24,weekend
16563,2022-06-11,RT1,39,41,95.12,Standard,Atliq Palace,Business,Delhi,Jun 22,W 24,weekend
16563,2022-06-11,RT2,35,38,92.11,Elite,Atliq Palace,Business,Delhi,Jun 22,W 24,weekend
16563,2022-06-11,RT3,17,20,85.0,Premium,Atliq Palace,Business,Delhi,Jun 22,W 24,weekend
16563,2022-06-11,RT4,16,18,88.89,Presidential,Atliq Palace,Business,Delhi,Jun 22,W 24,weekend
17559,2022-06-11,RT1,28,32,87.5,Standard,Atliq Exotica,Luxury,Mumbai,Jun 22,W 24,weekend
17559,2022-06-11,RT2,36,39,92.31,Elite,Atliq Exotica,Luxury,Mumbai,Jun 22,W 24,weekend
17559,2022-06-11,RT3,15,16,93.75,Premium,Atliq Exotica,Luxury,Mumbai,Jun 22,W 24,weekend
17559,2022-06-11,RT4,12,14,85.71,Presidential,Atliq Exotica,Luxury,Mumbai,Jun 22,W 24,weekend
17562,2022-06-11,RT1,13,20,65.0,Standard,Atliq Bay,Luxury,Mumbai,Jun 22,W 24,weekend
17562,2022-06-11,RT2,16,30,53.33,Elite,Atliq Bay,Luxury,Mumbai,Jun 22,W 24,weekend
17562,2022-06-11,RT3,16,27,59.26,Premium,Atliq Bay,Luxury,Mumbai,Jun 22,W 24,weekend
17562,2022-06-11,RT4,4,6,66.67,Presidential,Atliq Bay,Luxury,Mumbai,Jun 22,W 24,weekend
17563,2022-06-11,RT1,21,25,84.0,Standard,Atliq Palace,Business,Mumbai,Jun 22,W 24,weekend
17563,2022-06-11,RT2,43,44,97.73,Elite,Atliq Palace,Business,Mumbai,Jun 22,W 24,weekend
17563,2022-06-11,RT3,15,16,93.75,Premium,Atliq Palace,Business,Mumbai,Jun 22,W 24,weekend
17563,2022-06-11,RT4,17,19,89.47,Presidential,Atliq Palace,Business,Mumbai,Jun 22,W 24,weekend
18558,2022-06-11,RT1,11,15,73.33,Standard,Atliq Grands,Luxury,Hyderabad,Jun 22,W 24,weekend
18558,2022-06-11,RT2,21,30,70.0,Elite,Atliq Grands,Luxury,Hyderabad,Jun 22,W 24,weekend
18558,2022-06-11,RT3,20,26,76.92,Premium,Atliq Grands,Luxury,Hyderabad,Jun 22,W 24,weekend
18558,2022-06-11,RT4,14,20,70.0,Presidential,Atliq Grands,Luxury,Hyderabad,Jun 22,W 24,weekend
18559,2022-06-11,RT1,25,42,59.52,Standard,Atliq Exotica,Luxury,Hyderabad,Jun 22,W 24,weekend
18559,2022-06-11,RT2,27,44,61.36,Elite,Atliq Exotica,Luxury,Hyderabad,Jun 22,W 24,weekend
18559,2022-06-11,RT3,13,23,56.52,Premium,Atliq Exotica,Luxury,Hyderabad,Jun 22,W 24,weekend
18559,2022-06-11,RT4,12,19,63.16,Presidential,Atliq Exotica,Luxury,Hyderabad,Jun 22,W 24,weekend
18561,2022-06-11,RT1,31,33,93.94,Standard,Atliq Blu,Luxury,Hyderabad,Jun 22,W 24,weekend
18561,2022-06-11,RT2,35,40,87.5,Elite,Atliq Blu,Luxury,Hyderabad,Jun 22,W 24,weekend
18561,2022-06-11,RT3,24,25,96.0,Premium,Atliq Blu,Luxury,Hyderabad,Jun 22,W 24,weekend
18561,2022-06-11,RT4,9,9,100.0,Presidential,Atliq Blu,Luxury,Hyderabad,Jun 22,W 24,weekend
18562,2022-06-11,RT1,35,38,92.11,Standard,Atliq Bay,Luxury,Hyderabad,Jun 22,W 24,weekend
18562,2022-06-11,RT2,29,34,85.29,Elite,Atliq Bay,Luxury,Hyderabad,Jun 22,W 24,weekend
18562,2022-06-11,RT3,26,29,89.66,Premium,Atliq Bay,Luxury,Hyderabad,Jun 22,W 24,weekend
18562,2022-06-11,RT4,18,20,90.0,Presidential,Atliq Bay,Luxury,Hyderabad,Jun 22,W 24,weekend
18563,2022-06-11,RT1,21,27,77.78,Standard,Atliq Palace,Business,Hyderabad,Jun 22,W 24,weekend
18563,2022-06-11,RT2,22,29,75.86,Elite,Atliq Palace,Business,Hyderabad,Jun 22,W 24,weekend
18563,2022-06-11,RT3,16,23,69.57,Premium,Atliq Palace,Business,Hyderabad,Jun 22,W 24,weekend
18563,2022-06-11,RT4,13,18,72.22,Presidential,Atliq Palace,Business,Hyderabad,Jun 22,W 24,weekend
19559,2022-06-11,RT1,18,24,75.0,Standard,Atliq Exotica,Luxury,Bangalore,Jun 22,W 24,weekend
19559,2022-06-11,RT2,30,41,73.17,Elite,Atliq Exotica,Luxury,Bangalore,Jun 22,W 24,weekend
19559,2022-06-11,RT3,21,27,77.78,Premium,Atliq Exotica,Luxury,Bangalore,Jun 22,W 24,weekend
19559,2022-06-11,RT4,2,3,66.67,Presidential,Atliq Exotica,Luxury,Bangalore,Jun 22,W 24,weekend
19561,2022-06-11,RT1,28,36,77.78,Standard,Atliq Blu,Luxury,Bangalore,Jun 22,W 24,weekend
19561,2022-06-11,RT2,35,45,77.78,Elite,Atliq Blu,Luxury,Bangalore,Jun 22,W 24,weekend
19561,2022-06-11,RT3,22,29,75.86,Premium,Atliq Blu,Luxury,Bangalore,Jun 22,W 24,weekend
19561,2022-06-11,RT4,5,7,71.43,Presidential,Atliq Blu,Luxury,Bangalore,Jun 22,W 24,weekend
17564,2022-06-11,RT1,11,16,68.75,Standard,Atliq Seasons,Business,Mumbai,Jun 22,W 24,weekend
17564,2022-06-11,RT2,22,40,55.0,Elite,Atliq Seasons,Business,Mumbai,Jun 22,W 24,weekend
17564,2022-06-11,RT3,14,24,58.33,Premium,Atliq Seasons,Business,Mumbai,Jun 22,W 24,weekend
17564,2022-06-11,RT4,10,17,58.82,Presidential,Atliq Seasons,Business,Mumbai,Jun 22,W 24,weekend
18560,2022-06-11,RT1,28,30,93.33,Standard,Atliq City,Business,Hyderabad,Jun 22,W 24,weekend
18560,2022-06-11,RT2,37,40,92.5,Elite,Atliq City,Business,Hyderabad,Jun 22,W 24,weekend
18560,2022-06-11,RT3,22,24,91.67,Premium,Atliq City,Business,Hyderabad,Jun 22,W 24,weekend
18560,2022-06-11,RT4,13,15,86.67,Presidential,Atliq City,Business,Hyderabad,Jun 22,W 24,weekend
16559,2022-06-12,RT1,28,30,93.33,Standard,Atliq Exotica,Luxury,Delhi,Jun 22,W 25,weekend
16559,2022-06-12,RT2,37,41,90.24,Elite,Atliq Exotica,Luxury,Delhi,Jun 22,W 25,weekend
16559,2022-06-12,RT3,28,32,87.5,Premium,Atliq Exotica,Luxury,Delhi,Jun 22,W 25,weekend
16559,2022-06-12,RT4,16,18,88.89,Presidential,Atliq Exotica,Luxury,Delhi,Jun 22,W 25,weekend
19562,2022-06-12,RT1,26,30,86.67,Standard,Atliq Bay,Luxury,Bangalore,Jun 22,W 25,weekend
19562,2022-06-12,RT2,21,23,91.3,Elite,Atliq Bay,Luxury,Bangalore,Jun 22,W 25,weekend
19562,2022-06-12,RT3,25,29,86.21,Premium,Atliq Bay,Luxury,Bangalore,Jun 22,W 25,weekend
19562,2022-06-12,RT4,12,14,85.71,Presidential,Atliq Bay,Luxury,Bangalore,Jun 22,W 25,weekend
19563,2022-06-12,RT1,23,30,76.67,Standard,Atliq Palace,Business,Bangalore,Jun 22,W 25,weekend
19563,2022-06-12,RT2,34,45,75.56,Elite,Atliq Palace,Business,Bangalore,Jun 22,W 25,weekend
19563,2022-06-12,RT3,21,29,72.41,Premium,Atliq Palace,Business,Bangalore,Jun 22,W 25,weekend
19563,2022-06-12,RT4,5,6,83.33,Presidential,Atliq Palace,Business,Bangalore,Jun 22,W 25,weekend
17558,2022-06-12,RT1,14,19,73.68,Standard,Atliq Grands,Luxury,Mumbai,Jun 22,W 25,weekend
17558,2022-06-12,RT2,36,50,72.0,Elite,Atliq Grands,Luxury,Mumbai,Jun 22,W 25,weekend
17558,2022-06-12,RT3,20,27,74.07,Premium,Atliq Grands,Luxury,Mumbai,Jun 22,W 25,weekend
17558,2022-06-12,RT4,4,6,66.67,Presidential,Atliq Grands,Luxury,Mumbai,Jun 22,W 25,weekend
16558,2022-06-12,RT1,17,19,89.47,Standard,Atliq Grands,Luxury,Delhi,Jun 22,W 25,weekend
16558,2022-06-12,RT2,20,22,90.91,Elite,Atliq Grands,Luxury,Delhi,Jun 22,W 25,weekend
16558,2022-06-12,RT3,7,8,87.5,Premium,Atliq Grands,Luxury,Delhi,Jun 22,W 25,weekend
16558,2022-06-12,RT4,3,3,100.0,Presidential,Atliq Grands,Luxury,Delhi,Jun 22,W 25,weekend
17560,2022-06-12,RT1,29,40,72.5,Standard,Atliq City,Business,Mumbai,Jun 22,W 25,weekend
17560,2022-06-12,RT2,34,45,75.56,Elite,Atliq City,Business,Mumbai,Jun 22,W 25,weekend
17560,2022-06-12,RT3,18,25,72.0,Premium,Atliq City,Business,Mumbai,Jun 22,W 25,weekend
17560,2022-06-12,RT4,9,13,69.23,Presidential,Atliq City,Business,Mumbai,Jun 22,W 25,weekend
19558,2022-06-12,RT1,24,40,60.0,Standard,Atliq Grands,Luxury,Bangalore,Jun 22,W 25,weekend
19558,2022-06-12,RT2,25,39,64.1,Elite,Atliq Grands,Luxury,Bangalore,Jun 22,W 25,weekend
19558,2022-06-12,RT3,12,21,57.14,Premium,Atliq Grands,Luxury,Bangalore,Jun 22,W 25,weekend
19558,2022-06-12,RT4,5,7,71.43,Presidential,Atliq Grands,Luxury,Bangalore,Jun 22,W 25,weekend
19560,2022-06-12,RT1,23,26,88.46,Standard,Atliq City,Business,Bangalore,Jun 22,W 25,weekend
19560,2022-06-12,RT2,38,38,100.0,Elite,Atliq City,Business,Bangalore,Jun 22,W 25,weekend
19560,2022-06-12,RT3,16,19,84.21,Premium,Atliq City,Business,Bangalore,Jun 22,W 25,weekend
19560,2022-06-12,RT4,14,16,87.5,Presidential,Atliq City,Business,Bangalore,Jun 22,W 25,weekend
17561,2022-06-12,RT1,22,26,84.62,Standard,Atliq Blu,Luxury,Mumbai,Jun 22,W 25,weekend
17561,2022-06-12,RT2,31,36,86.11,Elite,Atliq Blu,Luxury,Mumbai,Jun 22,W 25,weekend
17561,2022-06-12,RT3,19,19,100.0,Premium,Atliq Blu,Luxury,Mumbai,Jun 22,W 25,weekend
17561,2022-06-12,RT4,4,4,100.0,Presidential,Atliq Blu,Luxury,Mumbai,Jun 22,W 25,weekend
16560,2022-06-12,RT1,26,34,76.47,Standard,Atliq City,Business,Delhi,Jun 22,W 25,weekend
16560,2022-06-12,RT2,24,34,70.59,Elite,Atliq City,Business,Delhi,Jun 22,W 25,weekend
16560,2022-06-12,RT3,16,20,80.0,Premium,Atliq City,Business,Delhi,Jun 22,W 25,weekend
16560,2022-06-12,RT4,5,7,71.43,Presidential,Atliq City,Business,Delhi,Jun 22,W 25,weekend
16561,2022-06-12,RT1,17,18,94.44,Standard,Atliq Blu,Luxury,Delhi,Jun 22,W 25,weekend
16561,2022-06-12,RT2,20,24,83.33,Elite,Atliq Blu,Luxury,Delhi,Jun 22,W 25,weekend
16561,2022-06-12,RT3,18,21,85.71,Premium,Atliq Blu,Luxury,Delhi,Jun 22,W 25,weekend
16561,2022-06-12,RT4,10,10,100.0,Presidential,Atliq Blu,Luxury,Delhi,Jun 22,W 25,weekend
16562,2022-06-12,RT1,21,31,67.74,Standard,Atliq Bay,Luxury,Delhi,Jun 22,W 25,weekend
16562,2022-06-12,RT2,32,43,74.42,Elite,Atliq Bay,Luxury,Delhi,Jun 22,W 25,weekend
16562,2022-06-12,RT3,13,18,72.22,Premium,Atliq Bay,Luxury,Delhi,Jun 22,W 25,weekend
16562,2022-06-12,RT4,5,6,83.33,Presidential,Atliq Bay,Luxury,Delhi,Jun 22,W 25,weekend
16563,2022-06-12,RT1,40,41,97.56,Standard,Atliq Palace,Business,Delhi,Jun 22,W 25,weekend
16563,2022-06-12,RT2,37,38,97.37,Elite,Atliq Palace,Business,Delhi,Jun 22,W 25,weekend
16563,2022-06-12,RT3,18,20,90.0,Premium,Atliq Palace,Business,Delhi,Jun 22,W 25,weekend
16563,2022-06-12,RT4,16,18,88.89,Presidential,Atliq Palace,Business,Delhi,Jun 22,W 25,weekend
17559,2022-06-12,RT1,29,32,90.62,Standard,Atliq Exotica,Luxury,Mumbai,Jun 22,W 25,weekend
17559,2022-06-12,RT2,34,39,87.18,Elite,Atliq Exotica,Luxury,Mumbai,Jun 22,W 25,weekend
17559,2022-06-12,RT3,15,16,93.75,Premium,Atliq Exotica,Luxury,Mumbai,Jun 22,W 25,weekend
17559,2022-06-12,RT4,12,14,85.71,Presidential,Atliq Exotica,Luxury,Mumbai,Jun 22,W 25,weekend
17562,2022-06-12,RT1,14,20,70.0,Standard,Atliq Bay,Luxury,Mumbai,Jun 22,W 25,weekend
17562,2022-06-12,RT2,18,30,60.0,Elite,Atliq Bay,Luxury,Mumbai,Jun 22,W 25,weekend
17562,2022-06-12,RT3,16,27,59.26,Premium,Atliq Bay,Luxury,Mumbai,Jun 22,W 25,weekend
17562,2022-06-12,RT4,4,6,66.67,Presidential,Atliq Bay,Luxury,Mumbai,Jun 22,W 25,weekend
17563,2022-06-12,RT1,22,25,88.0,Standard,Atliq Palace,Business,Mumbai,Jun 22,W 25,weekend
17563,2022-06-12,RT2,38,44,86.36,Elite,Atliq Palace,Business,Mumbai,Jun 22,W 25,weekend
17563,2022-06-12,RT3,16,16,100.0,Premium,Atliq Palace,Business,Mumbai,Jun 22,W 25,weekend
17563,2022-06-12,RT4,16,19,84.21,Presidential,Atliq Palace,Business,Mumbai,Jun 22,W 25,weekend
18558,2022-06-12,RT1,11,15,73.33,Standard,Atliq Grands,Luxury,Hyderabad,Jun 22,W 25,weekend
18558,2022-06-12,RT2,21,30,70.0,Elite,Atliq Grands,Luxury,Hyderabad,Jun 22,W 25,weekend
18558,2022-06-12,RT3,18,26,69.23,Premium,Atliq Grands,Luxury,Hyderabad,Jun 22,W 25,weekend
18558,2022-06-12,RT4,15,20,75.0,Presidential,Atliq Grands,Luxury,Hyderabad,Jun 22,W 25,weekend
18559,2022-06-12,RT1,23,42,54.76,Standard,Atliq Exotica,Luxury,Hyderabad,Jun 22,W 25,weekend
18559,2022-06-12,RT2,25,44,56.82,Elite,Atliq Exotica,Luxury,Hyderabad,Jun 22,W 25,weekend
18559,2022-06-12,RT3,15,23,65.22,Premium,Atliq Exotica,Luxury,Hyderabad,Jun 22,W 25,weekend
18559,2022-06-12,RT4,11,19,57.89,Presidential,Atliq Exotica,Luxury,Hyderabad,Jun 22,W 25,weekend
18561,2022-06-12,RT1,28,33,84.85,Standard,Atliq Blu,Luxury,Hyderabad,Jun 22,W 25,weekend
18561,2022-06-12,RT2,32,40,80.0,Elite,Atliq Blu,Luxury,Hyderabad,Jun 22,W 25,weekend
18561,2022-06-12,RT3,22,25,88.0,Premium,Atliq Blu,Luxury,Hyderabad,Jun 22,W 25,weekend
18561,2022-06-12,RT4,8,9,88.89,Presidential,Atliq Blu,Luxury,Hyderabad,Jun 22,W 25,weekend
18562,2022-06-12,RT1,36,38,94.74,Standard,Atliq Bay,Luxury,Hyderabad,Jun 22,W 25,weekend
18562,2022-06-12,RT2,32,34,94.12,Elite,Atliq Bay,Luxury,Hyderabad,Jun 22,W 25,weekend
18562,2022-06-12,RT3,27,29,93.1,Premium,Atliq Bay,Luxury,Hyderabad,Jun 22,W 25,weekend
18562,2022-06-12,RT4,17,20,85.0,Presidential,Atliq Bay,Luxury,Hyderabad,Jun 22,W 25,weekend
18563,2022-06-12,RT1,19,27,70.37,Standard,Atliq Palace,Business,Hyderabad,Jun 22,W 25,weekend
18563,2022-06-12,RT2,23,29,79.31,Elite,Atliq Palace,Business,Hyderabad,Jun 22,W 25,weekend
18563,2022-06-12,RT3,16,23,69.57,Premium,Atliq Palace,Business,Hyderabad,Jun 22,W 25,weekend
18563,2022-06-12,RT4,13,18,72.22,Presidential,Atliq Palace,Business,Hyderabad,Jun 22,W 25,weekend
19559,2022-06-12,RT1,16,24,66.67,Standard,Atliq Exotica,Luxury,Bangalore,Jun 22,W 25,weekend
19559,2022-06-12,RT2,28,41,68.29,Elite,Atliq Exotica,Luxury,Bangalore,Jun 22,W 25,weekend
19559,2022-06-12,RT3,20,27,74.07,Premium,Atliq Exotica,Luxury,Bangalore,Jun 22,W 25,weekend
19559,2022-06-12,RT4,2,3,66.67,Presidential,Atliq Exotica,Luxury,Bangalore,Jun 22,W 25,weekend
19561,2022-06-12,RT1,28,36,77.78,Standard,Atliq Blu,Luxury,Bangalore,Jun 22,W 25,weekend
19561,2022-06-12,RT2,35,45,77.78,Elite,Atliq Blu,Luxury,Bangalore,Jun 22,W 25,weekend
19561,2022-06-12,RT3,21,29,72.41,Premium,Atliq Blu,Luxury,Bangalore,Jun 22,W 25,weekend
19561,2022-06-12,RT4,5,7,71.43,Presidential,Atliq Blu,Luxury,Bangalore,Jun 22,W 25,weekend
17564,2022-06-12,RT1,10,16,62.5,Standard,Atliq Seasons,Business,Mumbai,Jun 22,W 25,weekend
17564,2022-06-12,RT2,23,40,57.5,Elite,Atliq Seasons,Business,Mumbai,Jun 22,W 25,weekend
17564,2022-06-12,RT3,16,24,66.67,Premium,Atliq Seasons,Business,Mumbai,Jun 22,W 25,weekend
17564,2022-06-12,RT4,9,17,52.94,Presidential,Atliq Seasons,Business,Mumbai,Jun 22,W 25,weekend
18560,2022-06-12,RT1,25,30,83.33,Standard,Atliq City,Business,Hyderabad,Jun 22,W 25,weekend
18560,2022-06-12,RT2,36,40,90.0,Elite,Atliq City,Business,Hyderabad,Jun 22,W 25,weekend
18560,2022-06-12,RT3,20,24,83.33,Premium,Atliq City,Business,Hyderabad,Jun 22,W 25,weekend
18560,2022-06-12,RT4,14,15,93.33,Presidential,Atliq City,Business,Hyderabad,Jun 22,W 25,weekend
16559,2022-06-13,RT1,18,30,60.0,Standard,Atliq Exotica,Luxury,Delhi,Jun 22,W 25,weekeday
16559,2022-06-13,RT2,23,41,56.1,Elite,Atliq Exotica,Luxury,Delhi,Jun 22,W 25,weekeday
16559,2022-06-13,RT3,21,32,65.62,Premium,Atliq Exotica,Luxury,Delhi,Jun 22,W 25,weekeday
16559,2022-06-13,RT4,12,18,66.67,Presidential,Atliq Exotica,Luxury,Delhi,Jun 22,W 25,weekeday
19562,2022-06-13,RT1,19,30,63.33,Standard,Atliq Bay,Luxury,Bangalore,Jun 22,W 25,weekeday
19562,2022-06-13,RT2,13,23,56.52,Elite,Atliq Bay,Luxury,Bangalore,Jun 22,W 25,weekeday
19562,2022-06-13,RT3,19,29,65.52,Premium,Atliq Bay,Luxury,Bangalore,Jun 22,W 25,weekeday
19562,2022-06-13,RT4,8,14,57.14,Presidential,Atliq Bay,Luxury,Bangalore,Jun 22,W 25,weekeday
19563,2022-06-13,RT1,16,30,53.33,Standard,Atliq Palace,Business,Bangalore,Jun 22,W 25,weekeday
19563,2022-06-13,RT2,22,45,48.89,Elite,Atliq Palace,Business,Bangalore,Jun 22,W 25,weekeday
19563,2022-06-13,RT3,15,29,51.72,Premium,Atliq Palace,Business,Bangalore,Jun 22,W 25,weekeday
19563,2022-06-13,RT4,3,6,50.0,Presidential,Atliq Palace,Business,Bangalore,Jun 22,W 25,weekeday
17558,2022-06-13,RT1,9,19,47.37,Standard,Atliq Grands,Luxury,Mumbai,Jun 22,W 25,weekeday
17558,2022-06-13,RT2,27,50,54.0,Elite,Atliq Grands,Luxury,Mumbai,Jun 22,W 25,weekeday
17558,2022-06-13,RT3,15,27,55.56,Premium,Atliq Grands,Luxury,Mumbai,Jun 22,W 25,weekeday
17558,2022-06-13,RT4,3,6,50.0,Presidential,Atliq Grands,Luxury,Mumbai,Jun 22,W 25,weekeday
16558,2022-06-13,RT1,9,19,47.37,Standard,Atliq Grands,Luxury,Delhi,Jun 22,W 25,weekeday
16558,2022-06-13,RT2,12,22,54.55,Elite,Atliq Grands,Luxury,Delhi,Jun 22,W 25,weekeday
16558,2022-06-13,RT3,5,8,62.5,Premium,Atliq Grands,Luxury,Delhi,Jun 22,W 25,weekeday
16558,2022-06-13,RT4,2,3,66.67,Presidential,Atliq Grands,Luxury,Delhi,Jun 22,W 25,weekeday
17560,2022-06-13,RT1,20,40,50.0,Standard,Atliq City,Business,Mumbai,Jun 22,W 25,weekeday
17560,2022-06-13,RT2,21,45,46.67,Elite,Atliq City,Business,Mumbai,Jun 22,W 25,weekeday
17560,2022-06-13,RT3,12,25,48.0,Premium,Atliq City,Business,Mumbai,Jun 22,W 25,weekeday
17560,2022-06-13,RT4,7,13,53.85,Presidential,Atliq City,Business,Mumbai,Jun 22,W 25,weekeday
19558,2022-06-13,RT1,18,40,45.0,Standard,Atliq Grands,Luxury,Bangalore,Jun 22,W 25,weekeday
19558,2022-06-13,RT2,17,39,43.59,Elite,Atliq Grands,Luxury,Bangalore,Jun 22,W 25,weekeday
19558,2022-06-13,RT3,11,21,52.38,Premium,Atliq Grands,Luxury,Bangalore,Jun 22,W 25,weekeday
19558,2022-06-13,RT4,3,7,42.86,Presidential,Atliq Grands,Luxury,Bangalore,Jun 22,W 25,weekeday
19560,2022-06-13,RT1,16,26,61.54,Standard,Atliq City,Business,Bangalore,Jun 22,W 25,weekeday
19560,2022-06-13,RT2,23,38,60.53,Elite,Atliq City,Business,Bangalore,Jun 22,W 25,weekeday
19560,2022-06-13,RT3,11,19,57.89,Premium,Atliq City,Business,Bangalore,Jun 22,W 25,weekeday
19560,2022-06-13,RT4,10,16,62.5,Presidential,Atliq City,Business,Bangalore,Jun 22,W 25,weekeday
17561,2022-06-13,RT1,17,26,65.38,Standard,Atliq Blu,Luxury,Mumbai,Jun 22,W 25,weekeday
17561,2022-06-13,RT2,22,36,61.11,Elite,Atliq Blu,Luxury,Mumbai,Jun 22,W 25,weekeday
17561,2022-06-13,RT3,13,19,68.42,Premium,Atliq Blu,Luxury,Mumbai,Jun 22,W 25,weekeday
17561,2022-06-13,RT4,3,4,75.0,Presidential,Atliq Blu,Luxury,Mumbai,Jun 22,W 25,weekeday
16560,2022-06-13,RT1,20,34,58.82,Standard,Atliq City,Business,Delhi,Jun 22,W 25,weekeday
16560,2022-06-13,RT2,18,34,52.94,Elite,Atliq City,Business,Delhi,Jun 22,W 25,weekeday
16560,2022-06-13,RT3,10,20,50.0,Premium,Atliq City,Business,Delhi,Jun 22,W 25,weekeday
16560,2022-06-13,RT4,4,7,57.14,Presidential,Atliq City,Business,Delhi,Jun 22,W 25,weekeday
16561,2022-06-13,RT1,11,18,61.11,Standard,Atliq Blu,Luxury,Delhi,Jun 22,W 25,weekeday
16561,2022-06-13,RT2,15,24,62.5,Elite,Atliq Blu,Luxury,Delhi,Jun 22,W 25,weekeday
16561,2022-06-13,RT3,12,21,57.14,Premium,Atliq Blu,Luxury,Delhi,Jun 22,W 25,weekeday
16561,2022-06-13,RT4,5,10,50.0,Presidential,Atliq Blu,Luxury,Delhi,Jun 22,W 25,weekeday
16562,2022-06-13,RT1,15,31,48.39,Standard,Atliq Bay,Luxury,Delhi,Jun 22,W 25,weekeday
16562,2022-06-13,RT2,23,43,53.49,Elite,Atliq Bay,Luxury,Delhi,Jun 22,W 25,weekeday
16562,2022-06-13,RT3,10,18,55.56,Premium,Atliq Bay,Luxury,Delhi,Jun 22,W 25,weekeday
16562,2022-06-13,RT4,3,6,50.0,Presidential,Atliq Bay,Luxury,Delhi,Jun 22,W 25,weekeday
16563,2022-06-13,RT1,24,41,58.54,Standard,Atliq Palace,Business,Delhi,Jun 22,W 25,weekeday
16563,2022-06-13,RT2,23,38,60.53,Elite,Atliq Palace,Business,Delhi,Jun 22,W 25,weekeday
16563,2022-06-13,RT3,14,20,70.0,Premium,Atliq Palace,Business,Delhi,Jun 22,W 25,weekeday
16563,2022-06-13,RT4,12,18,66.67,Presidential,Atliq Palace,Business,Delhi,Jun 22,W 25,weekeday
17559,2022-06-13,RT1,19,32,59.38,Standard,Atliq Exotica,Luxury,Mumbai,Jun 22,W 25,weekeday
17559,2022-06-13,RT2,26,39,66.67,Elite,Atliq Exotica,Luxury,Mumbai,Jun 22,W 25,weekeday
17559,2022-06-13,RT3,10,16,62.5,Premium,Atliq Exotica,Luxury,Mumbai,Jun 22,W 25,weekeday
17559,2022-06-13,RT4,8,14,57.14,Presidential,Atliq Exotica,Luxury,Mumbai,Jun 22,W 25,weekeday
17562,2022-06-13,RT1,9,20,45.0,Standard,Atliq Bay,Luxury,Mumbai,Jun 22,W 25,weekeday
17562,2022-06-13,RT2,15,30,50.0,Elite,Atliq Bay,Luxury,Mumbai,Jun 22,W 25,weekeday
17562,2022-06-13,RT3,14,27,51.85,Premium,Atliq Bay,Luxury,Mumbai,Jun 22,W 25,weekeday
17562,2022-06-13,RT4,3,6,50.0,Presidential,Atliq Bay,Luxury,Mumbai,Jun 22,W 25,weekeday
17563,2022-06-13,RT1,17,25,68.0,Standard,Atliq Palace,Business,Mumbai,Jun 22,W 25,weekeday
17563,2022-06-13,RT2,29,44,65.91,Elite,Atliq Palace,Business,Mumbai,Jun 22,W 25,weekeday
17563,2022-06-13,RT3,10,16,62.5,Premium,Atliq Palace,Business,Mumbai,Jun 22,W 25,weekeday
17563,2022-06-13,RT4,12,19,63.16,Presidential,Atliq Palace,Business,Mumbai,Jun 22,W 25,weekeday
18558,2022-06-13,RT1,8,15,53.33,Standard,Atliq Grands,Luxury,Hyderabad,Jun 22,W 25,weekeday
18558,2022-06-13,RT2,14,30,46.67,Elite,Atliq Grands,Luxury,Hyderabad,Jun 22,W 25,weekeday
18558,2022-06-13,RT3,15,26,57.69,Premium,Atliq Grands,Luxury,Hyderabad,Jun 22,W 25,weekeday
18558,2022-06-13,RT4,11,20,55.0,Presidential,Atliq Grands,Luxury,Hyderabad,Jun 22,W 25,weekeday
18559,2022-06-13,RT1,18,42,42.86,Standard,Atliq Exotica,Luxury,Hyderabad,Jun 22,W 25,weekeday
18559,2022-06-13,RT2,18,44,40.91,Elite,Atliq Exotica,Luxury,Hyderabad,Jun 22,W 25,weekeday
18559,2022-06-13,RT3,10,23,43.48,Premium,Atliq Exotica,Luxury,Hyderabad,Jun 22,W 25,weekeday
18559,2022-06-13,RT4,8,19,42.11,Presidential,Atliq Exotica,Luxury,Hyderabad,Jun 22,W 25,weekeday
18561,2022-06-13,RT1,20,33,60.61,Standard,Atliq Blu,Luxury,Hyderabad,Jun 22,W 25,weekeday
18561,2022-06-13,RT2,31,40,77.5,Elite,Atliq Blu,Luxury,Hyderabad,Jun 22,W 25,weekeday
18561,2022-06-13,RT3,17,25,68.0,Premium,Atliq Blu,Luxury,Hyderabad,Jun 22,W 25,weekeday
18561,2022-06-13,RT4,6,9,66.67,Presidential,Atliq Blu,Luxury,Hyderabad,Jun 22,W 25,weekeday
18562,2022-06-13,RT1,25,38,65.79,Standard,Atliq Bay,Luxury,Hyderabad,Jun 22,W 25,weekeday
18562,2022-06-13,RT2,20,34,58.82,Elite,Atliq Bay,Luxury,Hyderabad,Jun 22,W 25,weekeday
18562,2022-06-13,RT3,15,29,51.72,Premium,Atliq Bay,Luxury,Hyderabad,Jun 22,W 25,weekeday
18562,2022-06-13,RT4,13,20,65.0,Presidential,Atliq Bay,Luxury,Hyderabad,Jun 22,W 25,weekeday
18563,2022-06-13,RT1,13,27,48.15,Standard,Atliq Palace,Business,Hyderabad,Jun 22,W 25,weekeday
18563,2022-06-13,RT2,15,29,51.72,Elite,Atliq Palace,Business,Hyderabad,Jun 22,W 25,weekeday
